2025-01-21 15:26:49,395 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:26:54,561 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:26:54,561 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:26:54,562 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:26:54,562 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:26:54,563 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:26:59,689 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:26:59,689 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:26:59,689 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:26:59,690 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:26:59,690 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:27:04,835 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:27:04,835 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:27:04,835 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:04,836 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:27:04,836 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:27:09,994 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:27:09,995 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:27:09,995 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:09,996 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:27:09,997 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:27:15,156 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:27:15,156 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:27:15,156 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:15,156 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:27:15,156 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:27:20,300 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:27:20,300 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:27:20,301 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:20,301 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:27:20,302 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:27:25,503 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:27:25,504 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:27:25,504 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:25,505 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:27:25,505 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:27:30,672 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:27:30,672 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:27:30,672 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:30,672 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:27:30,672 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:27:35,798 - INFO - Pod: airflow-postgresql-0, CPU: 0.031 cores, Memory: 89.0 MiB
2025-01-21 15:27:35,798 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.163 cores, Memory: 514.0 MiB
2025-01-21 15:27:35,799 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:35,799 - INFO - Pod: airflow-triggerer-0, CPU: 0.099 cores, Memory: 360.0 MiB
2025-01-21 15:27:35,799 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1665.0 MiB
2025-01-21 15:27:40,941 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:27:40,942 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:27:40,942 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:40,943 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:27:40,943 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:27:46,107 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:27:46,107 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:27:46,107 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:46,107 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:27:46,107 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:27:51,255 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:27:51,256 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:27:51,257 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:51,257 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:27:51,257 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:27:56,383 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:27:56,383 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:27:56,383 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:27:56,383 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:27:56,383 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:01,559 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:28:01,560 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:28:01,561 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:01,561 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:28:01,561 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:06,702 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:28:06,703 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:28:06,703 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:06,704 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:28:06,705 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:11,883 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:28:11,883 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:28:11,884 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:11,884 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:28:11,884 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:17,028 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:28:17,029 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:28:17,030 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:17,030 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:28:17,031 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:22,154 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:28:22,154 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:28:22,155 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:22,156 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:28:22,156 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:27,270 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:28:27,270 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:28:27,270 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:27,270 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:28:27,270 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:32,392 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 89.0 MiB
2025-01-21 15:28:32,393 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.157 cores, Memory: 514.0 MiB
2025-01-21 15:28:32,393 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:32,394 - INFO - Pod: airflow-triggerer-0, CPU: 0.107 cores, Memory: 360.0 MiB
2025-01-21 15:28:32,394 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:37,523 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:28:37,525 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:28:37,525 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:37,525 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:28:37,525 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:37,525 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-4lwc90ph, CPU: 0.556 cores, Memory: 311.0 MiB
2025-01-21 15:28:42,682 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:28:42,683 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:28:42,683 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:42,683 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:28:42,684 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:42,684 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-4lwc90ph, CPU: 0.556 cores, Memory: 311.0 MiB
2025-01-21 15:28:47,816 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:28:47,816 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:28:47,817 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:47,817 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:28:47,817 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:47,817 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-4lwc90ph, CPU: 0.556 cores, Memory: 311.0 MiB
2025-01-21 15:28:52,957 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:28:52,957 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:28:52,957 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:52,958 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:28:52,958 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:28:52,958 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-4lwc90ph, CPU: 0.556 cores, Memory: 311.0 MiB
2025-01-21 15:28:58,090 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:28:58,091 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:28:58,091 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:28:58,091 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:28:58,092 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:29:03,249 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:03,249 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:29:03,250 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:03,250 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:29:03,250 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:29:08,361 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:08,361 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:29:08,361 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:08,362 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:29:08,362 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:29:13,493 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:13,494 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:29:13,494 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:13,494 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:29:13,495 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:29:18,632 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:18,633 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:29:18,634 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:18,634 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:29:18,635 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:29:23,774 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:23,774 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:29:23,774 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:23,774 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:29:23,774 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:29:28,914 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:28,915 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:29:28,916 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:28,917 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:29:28,917 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:29:34,115 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:34,115 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.174 cores, Memory: 515.0 MiB
2025-01-21 15:29:34,116 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:34,117 - INFO - Pod: airflow-triggerer-0, CPU: 0.104 cores, Memory: 361.0 MiB
2025-01-21 15:29:34,117 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1667.0 MiB
2025-01-21 15:29:39,286 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:39,286 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:29:39,287 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:39,287 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:29:39,287 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:29:44,477 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:44,477 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:29:44,478 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:44,479 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:29:44,480 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:29:49,611 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:49,612 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:29:49,612 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:49,613 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:29:49,613 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:29:54,765 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:54,765 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:29:54,765 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:54,766 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:29:54,766 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:29:59,927 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:29:59,928 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:29:59,928 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:29:59,928 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:29:59,928 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:30:05,048 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:30:05,048 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:30:05,048 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:30:05,048 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:30:05,049 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:30:10,181 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:30:10,181 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:30:10,181 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:30:10,182 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:30:10,182 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:30:15,348 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:30:15,348 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:30:15,348 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:30:15,349 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:30:15,349 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:30:20,467 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:30:20,467 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
2025-01-21 15:30:20,468 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:30:20,468 - INFO - Pod: airflow-triggerer-0, CPU: 0.103 cores, Memory: 361.0 MiB
2025-01-21 15:30:20,468 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.005 cores, Memory: 1667.0 MiB
2025-01-21 15:30:25,613 - INFO - Pod: airflow-postgresql-0, CPU: 0.036 cores, Memory: 89.0 MiB
2025-01-21 15:30:25,613 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.169 cores, Memory: 515.0 MiB
